,year_entering_queue,proposed_year,region_CAISO,region_MISO,region_PJM,region_Southeast (non-ISO),region_West (non-ISO),project_size_mw,project_latitude,project_longitude,population_density,votes_dem,votes_rep,votes_total,voting_density,pct_dem_lead,solar_potential,wind_potential,is_deregulated,has_100_clean_energy_goal,top_ten_renewable_generators,is_solar,is_storage,is_wind,is_bioenergy,is_wasteuse,is_cleanenergy,is_fossilfuels,is_hybrid,high_revenue_utility
5354,0.6042458262525989,0.37162246625166134,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.5587290110318668,-1.0963731040820235,0.8473707306351925,-0.41670750413766133,-0.22518258757012258,-0.25686387227375795,-0.2568862871006637,-0.4542488497306807,-0.3535823374976687,0.20098536314113413,-0.26693165351643366,-1.505254998413989,0.8574820644287393,1.0187896332641058,-0.9989057082259356,2.7646940378689995,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,-1.47665132290105,-0.4521013209399021,-0.03823595564509363,2.7164691960275125
415,-1.123792545454012,-0.6059714764921384,2.3355197563692434,-0.521019881518311,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,-0.5972347636945866,-0.3413412001385715,-1.9916089964271226,-0.3136782194344272,-0.26762240463054887,-0.4648060549513636,-0.3577250423165377,-0.40059970531498473,1.7550833675192754,1.0348737565492254,-0.5508805044010049,0.6643392654757164,0.8574820644287393,1.0187896332641058,-0.9989057082259356,-0.36170367726144154,-0.44799680730050534,11.378760498234879,-0.13353130424167,-1.47665132290105,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
2232,-1.4694002197953342,-1.0947684478640383,-0.42817021661789845,1.9193125549948042,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,-0.25453356499638,1.2272145016915406,0.11326052017927687,-0.7019781989263565,-0.2246753387606354,-0.15793267225658472,-0.22106856092868862,-0.43049792642164864,-0.7334522622985153,-0.7996807089485762,0.504304186662359,-1.505254998413989,0.8574820644287393,-0.9815569057137876,-0.9989057082259356,-0.36170367726144154,2.232158764759286,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
2765,0.43144198908193787,0.37162246625166134,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.25068298973010805,1.845141466543124,0.2568561704488926,-0.5186663547141086,-0.2420908812196948,-0.32219579681340066,-0.2903328049197902,-0.4601167249011474,-0.40784946961207535,-0.9664583876301939,0.4378055936378815,0.6643392654757164,0.8574820644287393,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,2.7164691960275125
3161,1.2954611749352434,1.349216408995461,-0.42817021661789845,1.9193125549948042,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,-0.2891887423928279,-1.776575082754424,-0.00884611759537447,-0.8170498675559426,-0.22535167050661828,-0.4674193319329493,-0.3270241341691305,-0.2935808391107581,2.930871229998086,0.5345407205043695,0.037312307549054916,-1.505254998413989,-1.1662051505021358,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
3158,0.7770496634232601,0.6974871138329279,-0.42817021661789845,1.9193125549948042,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,-0.4817175057064271,-1.4091257593024298,-0.006510963630414158,-0.8170498675559426,-0.2246753387606354,-0.428966827775331,-0.313545686689781,-0.46123441540980775,1.654301550735377,0.3677630418227518,-0.008432306775545,-1.505254998413989,-1.1662051505021358,-0.9815569057137876,-0.9989057082259356,2.7646940378689995,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,-1.47665132290105,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
757,1.1226573377645823,1.1862840852048278,2.3355197563692434,-0.521019881518311,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,0.7697194558319678,-0.49393988991863835,-1.9288016346404528,-0.3136782194344272,-0.26812965344003603,-0.4390466104185902,-0.34961301374100323,-0.4601167249011474,-0.5215520321374988,1.3684291139124607,1.9294563213307088,0.6643392654757164,0.8574820644287393,1.0187896332641058,-0.9989057082259356,2.7646940378689995,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,-1.47665132290105,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
4661,-0.7781848711126899,-1.0947684478640383,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.5587290110318668,0.03295448382657354,0.9352424168431955,2.3260123372219406,-0.18409543400166203,0.07651560551996169,-0.11174337581840942,-0.41037949726576267,-0.6998583233705492,-0.2993476729037218,-0.06518574607961071,0.6643392654757164,0.8574820644287393,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
1041,0.25863815191127676,1.0233517614141945,-0.42817021661789845,-0.521019881518311,-1.0520845823761813,-0.178383713909265,3.5026797074771063,-0.3662002477182676,0.24926201340129242,-1.7253907866360232,-0.9080367683328247,-0.2654243264561045,-0.4058206602241433,-0.33588496538240653,-0.46430806430862365,-0.8626597197137692,1.3684291139124607,-0.7939186141611344,-1.505254998413989,0.8574820644287393,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
4359,0.08583431474061565,0.8604194376235612,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.5587290110318668,-0.06033061683959265,0.8967391024690994,0.6933326853403006,-0.18358818519217485,-0.14486628734865617,-0.1831292272831123,-0.41876217608071514,-0.10808816840868625,-0.2993476729037218,-0.06455780026516444,0.6643392654757164,0.8574820644287393,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
5106,-0.6053810339420287,-0.931836124073405,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.6049359142271306,0.4925262209222452,0.9800732351982523,2.3260123372219406,0.6055218794333616,2.5479289795338746,1.3310745066701044,-0.2547410939348116,-0.061573483739194815,-0.6329030302669578,1.13206316032414,0.6643392654757164,0.8574820644287393,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
2615,0.6042458262525989,0.37162246625166134,-0.42817021661789845,1.9193125549948042,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,-0.3276944950555477,1.5792925776762674,0.34946204702275413,-0.5186663547141086,-0.1868007609855936,-0.07020123073192165,-0.1635355582622061,-0.4151296819275691,-0.40268117131546516,-1.1332360663118124,1.3308979301549457,0.6643392654757164,0.8574820644287393,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
4840,0.25863815191127676,-0.11717450512023853,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.6164876400259466,0.32768975684623497,0.9969813133678493,2.3260123372219406,1.8484505456134168,1.6582948299454827,1.9343598318106179,1.3315411604813632,1.447569618870971,-0.46612535158533946,-0.36122362359141713,0.6643392654757164,0.8574820644287393,-0.9815569057137876,-0.9989057082259356,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,-1.47665132290105,2.2118935594371556,-0.03823595564509363,-0.3681249179863227
596,-0.9509887082833509,-1.2577007716546715,2.3355197563692434,-0.521019881518311,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,-0.5972347636945866,-1.4078713620171115,-1.7158354550856363,-0.3136782194344272,-0.18815342447755937,-0.015322414118621775,-0.14518989363753593,-0.37852531776894327,-0.5551459710654647,2.535872864683789,2.481084352884926,0.6643392654757164,0.8574820644287393,1.0187896332641058,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
3323,0.9498535005939212,0.8604194376235612,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.6241887905584905,0.46528571740525093,0.8343493980658008,-0.21493067123834034,-0.2382019736802932,-0.19713182698037035,-0.24390704137980862,-0.3103461967406631,-0.8988378077900403,-0.7996807089485762,-0.777275392038007,0.6643392654757164,-1.1662051505021358,1.0187896332641058,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
1832,0.9498535005939212,0.8604194376235612,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.5587290110318668,0.5203907457608486,0.13465050871796028,-0.3746929646612775,-0.22704249987157551,-0.24790406547974983,-0.2528926730327083,-0.4383217599822709,-0.4259385136502108,-0.6329030302669578,0.17149562787646444,0.6643392654757164,0.8574820644287393,1.0187896332641058,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
3918,-1.8150078941366565,-2.072362390607838,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.6049359142271306,0.5172358316927631,0.8986781643172793,-0.21493067123834034,-0.21757385542781507,-0.2863565696373681,-0.2591326950138886,0.5276422621274199,0.008198543265042282,-0.9664583876301939,-1.18266504768928,0.6643392654757164,-1.1662051505021358,1.0187896332641058,-0.9989057082259356,-0.36170367726144154,2.232158764759286,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
652,-1.123792545454012,-0.931836124073405,2.3355197563692434,-0.521019881518311,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,0.13437453689709036,-0.09491315711931354,-1.9694891714537395,-0.3136782194344272,-0.26119725304371144,-0.37931456512520256,-0.32377932273891674,-0.46263152854563316,-0.826481631637498,1.2016514352308432,-0.4398335448495895,0.6643392654757164,0.8574820644287393,1.0187896332641058,-0.9989057082259356,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,-1.47665132290105,2.2118935594371556,-0.03823595564509363,-0.3681249179863227
1820,0.43144198908193787,0.20869014246102804,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.4817175057064271,0.6720768318745426,0.09906003008171736,-0.3746929646612775,-0.22721158280807124,-0.36886145719885977,-0.2944512194273692,-0.44726328405155363,0.5224442237777529,-0.6329030302669578,0.6660678518343822,0.6643392654757164,0.8574820644287393,1.0187896332641058,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
2333,0.9498535005939212,1.1862840852048278,-0.42817021661789845,1.9193125549948042,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,-0.058154226416508845,1.141951656470725,0.05812829684731297,-0.7019781989263565,-0.1303270601960223,-0.10454715677561953,-0.1330842509940461,-0.3729368652256416,0.3079598444684314,-0.7996807089485762,-0.08350716408883643,-1.505254998413989,0.8574820644287393,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
2456,-0.9509887082833509,-0.4430391527015051,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,2.098167922695802,0.2883600920989148,0.2745544334356384,-0.48146876880826567,-0.2527431062189253,-0.29344975001595786,-0.2883359978858125,-0.4388806052366011,-0.9789464313874977,-0.6329030302669578,0.9859172323596026,-1.505254998413989,-1.1662051505021358,-0.9815569057137876,-0.9989057082259356,-0.36170367726144154,2.232158764759286,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,2.7164691960275125
4270,0.08583431474061565,-0.4430391527015051,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.5818324626294987,-0.25180698151118186,0.8805248094330388,0.6933326853403006,-0.25122135979046384,-0.3460886149307557,-0.30518405723499936,-0.4402777183724265,-0.5758191642519055,-0.13256999422210267,0.181880915498574,0.6643392654757164,0.8574820644287393,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
1281,-1.123792545454012,-1.2577007716546715,-0.42817021661789845,-0.521019881518311,-1.0520845823761813,-0.178383713909265,3.5026797074771063,-0.25068298973010805,0.6803919278131572,-1.0009027259401435,-0.9674458623694949,-0.2661006582020874,-0.3692347824819434,-0.32290571966155146,-0.4637492190542935,-1.2347771970697003,0.20098536314113413,3.8709387495895555,-1.505254998413989,-1.1662051505021358,-0.9815569057137876,-0.9989057082259356,-0.36170367726144154,2.232158764759286,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
1532,0.9498535005939212,0.8604194376235612,-0.42817021661789845,1.9193125549948042,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,0.1228228110982744,-0.053273708873384194,0.1405870084324954,-0.3746929646612775,-0.2684678193130275,-0.4047006843748923,-0.33750737109751344,-0.45676365337516645,-1.1960149598451242,-0.2993476729037218,0.45474145951554185,0.6643392654757164,0.8574820644287393,1.0187896332641058,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
75,1.2954611749352434,1.838013380367361,-0.42817021661789845,1.9193125549948042,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,0.3769607786722254,0.4906703707856698,-0.24972025277924492,-0.8315007282675652,-0.23465123201388302,-0.26097045038767835,-0.263750311279962,-0.4573224986294966,-0.5551459710654647,-0.2993476729037218,1.251135067707003,-1.505254998413989,-1.1662051505021358,-0.9815569057137876,-0.9989057082259356,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,-1.47665132290105,2.2118935594371556,-0.03823595564509363,-0.3681249179863227
2016,1.2954611749352434,1.349216408995461,-0.42817021661789845,1.9193125549948042,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,0.07661590790301061,-1.1934194360993142,-0.14562824252889361,-0.8317683367992618,-0.2556175161393526,-0.32368909794573536,-0.298320033055701,-0.43943945049093125,-0.8859170620485148,0.20098536314113413,-1.186874605569067,-1.505254998413989,-1.1662051505021358,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
3098,0.9498535005939212,1.0233517614141945,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.25068298973010805,0.4172304151087135,0.3582834098051722,-0.21760675655530745,-0.26576249232909593,-0.3464619402138394,-0.31616649592187673,-0.45145462345902987,-1.3872419968197,-0.6329030302669578,0.7749414420399902,0.6643392654757164,-1.1662051505021358,1.0187896332641058,-0.9989057082259356,2.7646940378689995,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,-1.47665132290105,-0.4521013209399021,-0.03823595564509363,2.7164691960275125
4284,0.25863815191127676,0.045757818670394766,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.5972347636945866,0.06399427855292922,0.8814178965180544,0.6933326853403006,-0.1884915903505508,0.16462037232770843,-0.08266487338610912,-0.2874335413131263,-0.8781646146035995,-0.2993476729037218,-0.13631723852510316,0.6643392654757164,0.8574820644287393,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
4267,0.9498535005939212,1.0233517614141945,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.44321175304370725,0.06122939445530815,0.7905783507561733,0.6933326853403006,-0.19254958082644813,-0.02166894393104421,-0.15055631254135102,-0.36595129954651456,-0.596492357438346,-0.46612535158533946,-0.10517006291245269,0.6643392654757164,0.8574820644287393,-0.9815569057137876,-0.9989057082259356,2.7646940378689995,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,-1.47665132290105,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
1330,0.6042458262525989,0.5345547900422947,-0.42817021661789845,-0.521019881518311,-1.0520845823761813,5.605892926462168,-0.2854957014383353,-0.3469473713869077,-3.348923488837637,0.6125765451040973,0.03742417415165907,-0.05085808004303277,0.3341100508476958,0.0734604765830225,0.33009046472170656,-0.12617721244682178,1.2016514352308432,-0.095119169726737,-1.505254998413989,-1.1662051505021358,1.0187896332641058,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,2.7164691960275125
2450,0.9498535005939212,0.8604194376235612,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,0.5194320635242887,-0.06224724262592714,0.17374438889416416,-0.48146876880826567,-0.2627189994721729,-0.3460886149307557,-0.313545686689781,-0.4542488497306807,-1.1830942141035987,-0.2993476729037218,0.12065367021027432,-1.505254998413989,-1.1662051505021358,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,2.7164691960275125
1657,0.7770496634232601,0.6974871138329279,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,0.03811015524029076,0.6635814856485645,0.1312784536938036,-0.3746929646612775,-0.21757385542781507,-0.3991008051286372,-0.29732162953871216,0.4136378302440662,1.189154704040463,-0.6329030302669578,0.4817660794456992,0.6643392654757164,0.8574820644287393,1.0187896332641058,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
4679,-0.08696952243004545,-0.28010682891087185,-0.42817021661789845,-0.521019881518311,0.9504939210699715,-0.178383713909265,-0.2854957014383353,-0.6280393658247625,0.23932639306709355,0.9876951224261968,2.3260123372219406,1.5363234448423133,4.9562503807066465,2.813828529838172,0.42537358058499963,0.09864376345572003,-0.46612535158533946,-0.4766131726983618,0.6643392654757164,0.8574820644287393,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
2275,1.2954611749352434,1.5121487327860945,-0.42817021661789845,1.9193125549948042,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,-0.019648473753789003,1.621515896558163,0.04159550326655202,-0.7019781989263565,-0.21892651891978085,-0.35355512059242916,-0.28371838161973906,-0.038188557881872504,0.5508698644091088,-0.9664583876301939,-0.8774026033752941,-1.505254998413989,0.8574820644287393,-0.9815569057137876,-0.9989057082259356,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,-1.47665132290105,2.2118935594371556,-0.03823595564509363,-0.3681249179863227
1010,0.7770496634232601,0.8604194376235612,-0.42817021661789845,-0.521019881518311,-1.0520845823761813,-0.178383713909265,3.5026797074771063,0.3269033002106896,0.582824857948409,-1.871302281514333,-0.3136782194344272,-0.2652552435196088,-0.3744613364451148,-0.3256513293332708,-0.46067557015547755,-1.1985991089934294,0.8680960778676062,0.031509481412420104,0.6643392654757164,0.8574820644287393,1.0187896332641058,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
1029,-0.2597733596007065,0.8604194376235612,2.3355197563692434,-0.521019881518311,-1.0520845823761813,-0.178383713909265,-0.2854957014383353,-0.2891887423928279,-0.9464303147292963,-1.5347561600545854,-0.9080367683328247,-0.21537577725337068,-0.40283405795947397,-0.29657282690097053,0.13002386367150726,1.2899365208243612,2.369095186002171,-0.7457986194275618,-1.505254998413989,0.8574820644287393,-0.9815569057137876,1.0010954905603733,-0.36170367726144154,-0.44799680730050534,-0.08788303437400972,-0.13353130424167,0.6772079396748759,-0.4521013209399021,-0.03823595564509363,-0.3681249179863227
